key	disposition	residue_kind	residue_target	evidence	specs	plans	ledgers	chronicles	retrospectives
spec-2026-07-22-proc-19-history-stream-labels-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-22-proc-19-history-stream-labels-design.md				
spec-2026-07-22-the-cloister-mind-society-split-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-22-the-cloister-mind-society-split-design.md				
spec-2026-07-22-the-deep-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-22-the-deep-design.md				
spec-2026-07-22-the-eremite-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-22-the-eremite-design.md				
spec-2026-07-22-the-first-mark-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-07-22-the-first-mark-design.md				
spec-2026-07-22-the-haunt-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-22-the-haunt-design.md				
spec-2026-07-22-the-lode-design	active	none		no direct terminal closure citation in record	docs/superpowers/specs/2026-07-22-the-lode-design.md				
spec-2026-07-22-the-phantom-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-22-the-phantom-design.md				
spec-2026-07-22-the-solitary-tongue-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-22-the-solitary-tongue-design.md				
spec-2026-07-22-the-sundering-design	active	none		status header retains active work	docs/superpowers/specs/2026-07-22-the-sundering-design.md				
spec-2026-07-22-the-tumult-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-22-the-tumult-design.md				
spec-2026-07-23-the-bearing-design	active	none		no direct terminal closure citation in record	docs/superpowers/specs/2026-07-23-the-bearing-design.md				
spec-2026-07-23-the-commons-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-07-23-the-commons-design.md				
spec-2026-07-23-the-excursion-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-23-the-excursion-design.md				
spec-2026-07-23-the-lookup-design	active	none		no direct terminal closure citation in record	docs/superpowers/specs/2026-07-23-the-lookup-design.md				
spec-2026-07-23-the-retainer-design	active	none		no direct terminal closure citation in record	docs/superpowers/specs/2026-07-23-the-retainer-design.md				
spec-2026-07-23-the-vestige-design	active	none		no direct terminal closure citation in record	docs/superpowers/specs/2026-07-23-the-vestige-design.md				
spec-2026-07-24-the-purview-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-24-the-purview-design.md				
spec-2026-07-24-the-selvage-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-24-the-selvage-design.md				
spec-2026-07-24-the-shudder-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-24-the-shudder-design.md				
spec-2026-07-24-the-vigil-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-24-the-vigil-design.md				
spec-2026-07-25-the-hearth-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-25-the-hearth-design.md				
spec-2026-07-25-the-rose-window-metaplan-design	active	none		status header retains active work	docs/superpowers/specs/2026-07-25-the-rose-window-metaplan-design.md				
spec-2026-07-25-the-snapshot-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-25-the-snapshot-design.md				
spec-2026-07-25-the-threshold-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-25-the-threshold-design.md				
spec-2026-07-26-the-action-clock-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-26-the-action-clock-design.md				
spec-2026-07-26-the-convalescence-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-26-the-convalescence-design.md				
spec-2026-07-26-the-crucible-metaplan-design	active	none		status header retains active work	docs/superpowers/specs/2026-07-26-the-crucible-metaplan-design.md				
spec-2026-07-26-the-reagent-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-26-the-reagent-design.md				
spec-2026-07-26-the-tithe-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-26-the-tithe-design.md				
spec-2026-07-26-the-vacancy-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-26-the-vacancy-design.md				
spec-2026-07-26-the-waterline-design	active	none		status header retains active work	docs/superpowers/specs/2026-07-26-the-waterline-design.md				
spec-2026-07-27-the-accession-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-27-the-accession-design.md				
spec-2026-07-27-the-actants-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-27-the-actants-design.md				
spec-2026-07-27-the-hoist-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-27-the-hoist-design.md				
spec-2026-07-27-the-lintel-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-27-the-lintel-design.md				
spec-2026-07-27-the-occlusion-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-27-the-occlusion-design.md				
spec-2026-07-27-the-shelf-mark-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-27-the-shelf-mark-design.md				
spec-2026-07-27-the-turnstile-design	active	none		status header retains active work	docs/superpowers/specs/2026-07-27-the-turnstile-design.md				
spec-2026-07-27-the-wearing-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-27-the-wearing-design.md				
spec-2026-07-28-the-blocking-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-28-the-blocking-design.md				
spec-2026-07-28-the-cistern-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-28-the-cistern-design.md				
spec-2026-07-28-the-sextant-design	active	none		status header retains active work	docs/superpowers/specs/2026-07-28-the-sextant-design.md				
spec-2026-07-28-the-stratum-design	active	none		status header retains active work	docs/superpowers/specs/2026-07-28-the-stratum-design.md				
spec-2026-07-29-the-contour-design	active	none		status header retains active work	docs/superpowers/specs/2026-07-29-the-contour-design.md				
spec-2026-07-29-the-running-head-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-29-the-running-head-design.md				
spec-2026-07-29-the-siding-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-29-the-siding-design.md				
spec-2026-07-29-the-timekeeper-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-29-the-timekeeper-design.md				
spec-2026-07-29-the-watershed-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-29-the-watershed-design.md				
spec-2026-07-29-the-winnowing-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-29-the-winnowing-design.md				
spec-2026-07-30-the-pigment-design	active	none		status header retains active work	docs/superpowers/specs/2026-07-30-the-pigment-design.md				
spec-2026-07-30-the-pyx-design	active	none		status header retains active work	docs/superpowers/specs/2026-07-30-the-pyx-design.md				
spec-2026-07-30-the-shuttle-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-30-the-shuttle-design.md				
spec-2026-07-30-the-twin-design	active	none		status header retains active work	docs/superpowers/specs/2026-07-30-the-twin-design.md				
spec-2026-07-30-the-witness-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-30-the-witness-design.md				
spec-2026-07-31-the-repertoire-design	active	none		status header retains active work	docs/superpowers/specs/2026-07-31-the-repertoire-design.md				
spec-2026-07-31-the-vernacular-design	shipped	none		source declares chronicle close: book/src/chronicle/the-vernacular.md; header records complete/merged	docs/superpowers/specs/2026-07-31-the-vernacular-design.md				
spec-2026-07-31-the-waymark-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-31-the-waymark-design.md				
spec-2026-07-31-the-weir-design	shipped	none		status header records closure	docs/superpowers/specs/2026-07-31-the-weir-design.md				
spec-2026-08-01-the-particular-design	active	none		no direct terminal closure citation in record	docs/superpowers/specs/2026-08-01-the-particular-design.md				
spec-2026-08-01-the-scaffold-design	active	none		no direct terminal closure citation in record	docs/superpowers/specs/2026-08-01-the-scaffold-design.md				
spec-2026-08-02-the-manikin-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-02-the-manikin-design.md				
spec-2026-08-02-the-namesake-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-02-the-namesake-design.md				
spec-2026-08-02-the-vernacular-part-3-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-02-the-vernacular-part-3-design.md				
spec-2026-08-03-the-generalist-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-03-the-generalist-design.md				
spec-2026-08-03-the-mire-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-03-the-mire-design.md				
spec-2026-08-03-the-peoples-program-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-03-the-peoples-program-design.md				
spec-2026-08-03-the-salt-design	active	none		no direct terminal closure citation in record	docs/superpowers/specs/2026-08-03-the-salt-design.md				
spec-2026-08-03-the-tolerance-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-03-the-tolerance-design.md				
spec-2026-08-04-the-fare-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-04-the-fare-design.md				
spec-2026-08-04-the-keeping-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-04-the-keeping-design.md				
spec-2026-08-04-the-tilth-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-04-the-tilth-design.md				
spec-2026-08-05-the-deep-realm-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-05-the-deep-realm-design.md				
spec-2026-08-05-the-fallow-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-05-the-fallow-design.md				
spec-2026-08-05-the-hollow-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-05-the-hollow-design.md				
spec-2026-08-05-the-tense-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-05-the-tense-design.md				
spec-2026-08-05-the-unfloored-axis-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-05-the-unfloored-axis-design.md				
spec-2026-08-06-corpus-two-and-the-matrix-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-06-corpus-two-and-the-matrix-design.md				
spec-2026-08-06-the-benchmark-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-06-the-benchmark-design.md				
spec-2026-08-06-the-handle-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-06-the-handle-design.md				
spec-2026-08-06-the-long-age-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-06-the-long-age-design.md				
spec-2026-08-06-the-panes-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-06-the-panes-design.md				
spec-2026-08-06-the-sighting-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-06-the-sighting-design.md				
spec-2026-08-06-the-warren-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-06-the-warren-design.md				
spec-2026-08-07-geohazards-c0-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-07-geohazards-c0-design.md				
spec-2026-08-07-the-assay-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-07-the-assay-design.md				
spec-2026-08-07-the-beholding-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-07-the-beholding-design.md				
spec-2026-08-07-the-delvers-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-07-the-delvers-design.md				
spec-2026-08-07-the-journal-brief	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-07-the-journal-brief.md				
spec-2026-08-07-the-journal-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-07-the-journal-design.md				
spec-2026-08-07-the-lantern-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-07-the-lantern-design.md				
spec-2026-08-07-the-spoor-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-07-the-spoor-design.md				
spec-2026-08-08-the-assize-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-08-the-assize-design.md				
spec-2026-08-08-the-digest-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-08-the-digest-design.md				
spec-2026-08-08-the-domesday-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-08-the-domesday-design.md				
spec-2026-08-08-the-quire-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-08-the-quire-design.md				
spec-2026-08-08-the-range-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-08-the-range-design.md				
spec-2026-08-09-the-armature-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-09-the-armature-design.md				
spec-2026-08-09-the-cairn-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-09-the-cairn-design.md				
spec-2026-08-09-the-radiation-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-09-the-radiation-design.md				
spec-2026-08-09-the-signet-design	active	none		no direct terminal closure citation in record	docs/superpowers/specs/2026-08-09-the-signet-design.md				
spec-2026-08-10-the-ell-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-10-the-ell-design.md				
spec-2026-08-10-the-ford-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-10-the-ford-design.md				
spec-2026-08-10-the-grain-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-10-the-grain-design.md				
spec-2026-08-11-the-beacon-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-11-the-beacon-design.md				
spec-2026-08-11-the-ford-stage-2-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-11-the-ford-stage-2-design.md				
spec-2026-08-11-the-ford-stage-2-question-space	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-11-the-ford-stage-2-question-space.md				
spec-2026-08-11-the-muster-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-11-the-muster-design.md				
spec-2026-08-11-the-rill-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-11-the-rill-design.md				
spec-2026-08-12-the-chorography-metaplan	active	none		status header retains active work	docs/superpowers/specs/2026-08-12-the-chorography-metaplan.md				
spec-2026-08-12-the-fathom-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-12-the-fathom-design.md				
spec-2026-08-12-the-glasshouse-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-12-the-glasshouse-design.md				
spec-2026-08-12-the-holdfast-design	active	none		no direct terminal closure citation in record	docs/superpowers/specs/2026-08-12-the-holdfast-design.md				
spec-2026-08-13-the-axes-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-13-the-axes-design.md				
spec-2026-08-13-the-gnomon-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-13-the-gnomon-design.md				
spec-2026-08-13-the-hearsay-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-13-the-hearsay-design.md				
spec-2026-08-13-the-millrace-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-13-the-millrace-design.md				
spec-2026-08-13-the-sexton-design	active	none		no direct terminal closure citation in record	docs/superpowers/specs/2026-08-13-the-sexton-design.md				
spec-2026-08-14-the-retelling-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-14-the-retelling-design.md				
spec-2026-08-14-the-staff-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-14-the-staff-design.md				
spec-2026-08-15-the-compendium-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-15-the-compendium-design.md				
spec-2026-08-15-the-sluice-merge-queue-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-15-the-sluice-merge-queue-design.md				
spec-2026-08-16-the-burr-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-16-the-burr-design.md				
spec-2026-08-16-the-palimpsest-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-16-the-palimpsest-design.md				
spec-2026-08-16-the-rhumb-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-16-the-rhumb-design.md				
spec-2026-08-16-the-underworld-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-16-the-underworld-design.md				
spec-2026-08-17-the-illumination-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-17-the-illumination-design.md				
spec-2026-08-17-the-parley-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-17-the-parley-design.md				
spec-2026-08-18-the-adit-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-18-the-adit-design.md				
spec-2026-08-18-the-delving-metaplan	shipped	none		status header records closure	docs/superpowers/specs/2026-08-18-the-delving-metaplan.md				
spec-2026-08-18-the-gazetteer-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-18-the-gazetteer-design.md				
spec-2026-08-18-the-undertow-design	active	none		no direct terminal closure citation in record	docs/superpowers/specs/2026-08-18-the-undertow-design.md				
spec-2026-08-19-the-bridle-metaplan	active	none		status header retains active work	docs/superpowers/specs/2026-08-19-the-bridle-metaplan.md				
spec-2026-08-19-the-portolan-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-19-the-portolan-design.md				
spec-2026-08-19-the-touchstone-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-19-the-touchstone-design.md				
spec-2026-08-19-the-winze-design	active	none		no direct terminal closure citation in record	docs/superpowers/specs/2026-08-19-the-winze-design.md				
spec-2026-08-20-the-cant-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-20-the-cant-design.md				
spec-2026-08-20-the-cupel-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-20-the-cupel-design.md				
spec-2026-08-20-the-deed-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-20-the-deed-design.md				
spec-2026-08-20-the-portolan-world-map-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-20-the-portolan-world-map-design.md				
spec-2026-08-20-the-stope-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-20-the-stope-design.md				
spec-2026-08-20-the-stylus-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-20-the-stylus-design.md				
spec-2026-08-21-the-chroma-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-21-the-chroma-design.md				
spec-2026-08-21-the-wick-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-21-the-wick-design.md				
spec-2026-08-22-the-penstock-metaplan	active	none		status header retains active work	docs/superpowers/specs/2026-08-22-the-penstock-metaplan.md				
spec-2026-08-22-the-stride-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-22-the-stride-design.md				
spec-2026-08-23-the-drift-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-23-the-drift-design.md				
spec-2026-08-23-the-escapement-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-23-the-escapement-design.md				
spec-2026-08-23-the-forebay-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-23-the-forebay-design.md				
spec-2026-08-23-the-granary-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-23-the-granary-design.md				
spec-2026-08-23-the-hand-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-23-the-hand-design.md				
spec-2026-08-23-the-lexicon-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-23-the-lexicon-design.md				
spec-2026-08-24-the-confidant-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-24-the-confidant-design.md				
spec-2026-08-24-the-gossan-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-24-the-gossan-design.md				
spec-2026-08-24-the-interlinear-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-24-the-interlinear-design.md				
spec-2026-08-24-the-lexicon-of-place-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-24-the-lexicon-of-place-design.md				
spec-2026-08-24-the-tailrace-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-24-the-tailrace-design.md				
spec-2026-08-24-the-underworld-larder-metaplan	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-24-the-underworld-larder-metaplan.md				
spec-2026-08-26-the-coercion-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-26-the-coercion-design.md				
spec-2026-08-26-the-foliot-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-26-the-foliot-design.md				
spec-2026-08-26-the-inquest-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-26-the-inquest-design.md				
spec-2026-08-26-the-quadrat-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-26-the-quadrat-design.md				
spec-2026-08-26-the-reticence-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-26-the-reticence-design.md				
spec-2026-08-26-the-scarf-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-26-the-scarf-design.md				
spec-2026-08-26-the-sources-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-26-the-sources-design.md				
spec-2026-08-27-the-mortise-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-27-the-mortise-design.md				
spec-2026-08-27-the-offer-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-27-the-offer-design.md				
spec-2026-08-27-the-precedence-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-27-the-precedence-design.md				
spec-2026-08-28-the-chattel-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-28-the-chattel-design.md				
spec-2026-08-28-the-gallery-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-28-the-gallery-design.md				
spec-2026-08-28-the-governor-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-28-the-governor-design.md				
spec-2026-08-28-the-latch-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-28-the-latch-design.md				
spec-2026-08-28-the-legend-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-28-the-legend-design.md				
spec-2026-08-28-the-overture-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-28-the-overture-design.md				
spec-2026-08-28-the-rail-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-28-the-rail-design.md				
spec-2026-08-28-the-stile-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-28-the-stile-design.md				
spec-2026-08-29-the-attestation-design	shipped	none		status header records closure	docs/superpowers/specs/2026-08-29-the-attestation-design.md				
spec-2026-08-29-the-quoin-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-08-29-the-quoin-design.md				
spec-2026-08-30-the-cartulary-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-30-the-cartulary-design.md				
spec-2026-08-30-the-company-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-30-the-company-design.md				
spec-2026-08-30-the-pavement-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-30-the-pavement-design.md				
spec-2026-08-30-the-repertory-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-30-the-repertory-design.md				
spec-2026-08-31-the-tableau-design	active	none		status header retains active work	docs/superpowers/specs/2026-08-31-the-tableau-design.md				
spec-2026-09-01-the-avowal-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-09-01-the-avowal-design.md				
spec-2026-09-01-the-circuit-metaplan	active	none		status header retains active work	docs/superpowers/specs/2026-09-01-the-circuit-metaplan.md				
spec-2026-09-01-the-crosscut-design	active	none		status header retains active work	docs/superpowers/specs/2026-09-01-the-crosscut-design.md				
spec-2026-09-01-the-hallmark-design	active	none		status header retains active work	docs/superpowers/specs/2026-09-01-the-hallmark-design.md				
spec-2026-09-01-the-pawl-design	shipped	none		status header records closure	docs/superpowers/specs/2026-09-01-the-pawl-design.md				
spec-2026-09-01-the-prospect-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-09-01-the-prospect-design.md				
spec-2026-09-01-the-roll-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-09-01-the-roll-design.md				
spec-2026-09-01-the-wicket-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-09-01-the-wicket-design.md				
spec-2026-09-02-the-brattice-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-09-02-the-brattice-design.md				
spec-2026-09-02-the-detent-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-09-02-the-detent-design.md				
spec-2026-09-02-the-hachure-design	active	none		status header retains active work	docs/superpowers/specs/2026-09-02-the-hachure-design.md				
spec-2026-09-02-the-nettle-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-09-02-the-nettle-design.md				
spec-2026-09-02-the-plumb-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-09-02-the-plumb-design.md				
spec-2026-09-02-the-rack-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-09-02-the-rack-design.md				
spec-2026-09-02-the-reservoir-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-09-02-the-reservoir-design.md				
spec-2026-09-03-the-minute-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-09-03-the-minute-design.md				
spec-2026-09-03-the-pallet-design	shipped	none		status header records closure	docs/superpowers/specs/2026-09-03-the-pallet-design.md				
spec-2026-09-03-the-plat-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-09-03-the-plat-design.md				
spec-2026-09-03-the-terrier-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-09-03-the-terrier-design.md				
spec-2026-09-03-the-wash-design	active	none		no terminal closure stated in record	docs/superpowers/specs/2026-09-03-the-wash-design.md				
spec-2026-09-04-the-coda-design	active	none		status header retains active work	docs/superpowers/specs/2026-09-04-the-coda-design.md				
spec-2026-09-04-the-housemark-design	shipped	none		status header records closure	docs/superpowers/specs/2026-09-04-the-housemark-design.md				
spec-2026-09-04-the-staple-metaplan	active	none		status header retains active work	docs/superpowers/specs/2026-09-04-the-staple-metaplan.md				
spec-2026-09-05-the-sluicegate-design	active	none		spec drafted 2026-09-05, awaiting G3 review	docs/superpowers/specs/2026-09-05-the-sluicegate-design.md				
chronicle-the-coda	active	none		awaiting G6 closure				book/src/chronicle/the-coda.md	
retro-the-coda	active	none		awaiting G6 closure					docs/retrospectives/the-coda.md
the-weft	shipped	none		plan: COMPLETE/G6 approved; retrospective: Close G6 approved; chronicle: G6 accepted result	docs/superpowers/specs/2026-09-03-the-weft-design.md	docs/superpowers/plans/2026-09-03-the-weft.md		book/src/chronicle/the-weft.md	docs/retrospectives/the-weft.md
